# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 6 -i /data/shared/emapper_jobs/user_data/MM_tux2sy_x/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_tux2sy_x -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_tux2sy_x
# time: Tue May 18 14:43:05 2021
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
rna5594_3	109478.XP_005865693.1	0.0	1212.6	Chiroptera	TGFBI	GO:0001525,GO:0001568,GO:0001944,GO:0003008,GO:0003674,GO:0005102,GO:0005178,GO:0005488,GO:0005515,GO:0005518,GO:0005575,GO:0005576,GO:0005604,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005802,GO:0005886,GO:0006807,GO:0007155,GO:0007162,GO:0007275,GO:0007600,GO:0007601,GO:0008150,GO:0008152,GO:0008283,GO:0009653,GO:0009987,GO:0012505,GO:0016020,GO:0016043,GO:0019538,GO:0022610,GO:0030155,GO:0030198,GO:0031012,GO:0031984,GO:0032501,GO:0032502,GO:0035239,GO:0035295,GO:0043062,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044421,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0044877,GO:0048514,GO:0048519,GO:0048523,GO:0048646,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050839,GO:0050840,GO:0050877,GO:0050953,GO:0062023,GO:0065007,GO:0071704,GO:0071840,GO:0071944,GO:0072358,GO:0072359,GO:0098791,GO:1901564		ko:K19519					ko00000,ko04516				Mammalia	39MP0@33154,3BB62@33208,3D1UP@33213,3J7UR@40674,480I0@7711,48VXW@7742,4M3NV@9397,COG2335@1,KOG1437@2759	NA|NA|NA	MW	Four repeated domains in the Fasciclin I family of proteins, present in many other contexts.
rna5595_1	9818.XP_007941972.1	4.7e-54	218.0	Afrotheria	LECT2	GO:0001501,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0006935,GO:0007275,GO:0008150,GO:0009605,GO:0009966,GO:0009968,GO:0010646,GO:0010648,GO:0023051,GO:0023057,GO:0030111,GO:0030178,GO:0032501,GO:0032502,GO:0040011,GO:0042221,GO:0042330,GO:0042802,GO:0044421,GO:0044424,GO:0044464,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0065007											Mammalia	2BF6Y@1,2S16D@2759,355KR@311790,3A216@33154,3BQXI@33208,3D8B1@33213,3JCMZ@40674,48BMF@7711,49B3K@7742	NA|NA|NA	S	Leukocyte cell-derived chemotaxin-2
rna5596_1	9685.ENSFCAP00000020273	8.8e-144	518.1	Carnivora	FBXL21	GO:0000151,GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009314,GO:0009416,GO:0009605,GO:0009628,GO:0009648,GO:0009649,GO:0009987,GO:0016567,GO:0016740,GO:0019005,GO:0019538,GO:0019787,GO:0031461,GO:0032446,GO:0032991,GO:0036211,GO:0042752,GO:0043153,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050896,GO:0065007,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1902494,GO:1990234		ko:K10287					ko00000,ko04121				Mammalia	38EDD@33154,3BCTS@33208,3CUS5@33213,3ES8H@33554,3J4GN@40674,489FA@7711,497Q3@7742,KOG1947@1,KOG1947@2759	NA|NA|NA	S	F-box and leucine-rich repeat protein 21 (gene pseudogene)
rna5597_2	9402.XP_006923163.1	5e-234	817.4	Chiroptera	FBXL21	GO:0000151,GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009314,GO:0009416,GO:0009605,GO:0009628,GO:0009648,GO:0009649,GO:0009987,GO:0016567,GO:0016740,GO:0019005,GO:0019538,GO:0019787,GO:0031461,GO:0032446,GO:0032991,GO:0036211,GO:0042752,GO:0043153,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050896,GO:0065007,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1902494,GO:1990234		ko:K10287					ko00000,ko04121				Mammalia	38EDD@33154,3BCTS@33208,3CUS5@33213,3J4GN@40674,489FA@7711,497Q3@7742,4KPXH@9397,KOG1947@1,KOG1947@2759	NA|NA|NA	S	F-box LRR-repeat protein 21
rna5598_3	9402.XP_006923163.1	3.9e-234	817.8	Chiroptera	FBXL21	GO:0000151,GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009314,GO:0009416,GO:0009605,GO:0009628,GO:0009648,GO:0009649,GO:0009987,GO:0016567,GO:0016740,GO:0019005,GO:0019538,GO:0019787,GO:0031461,GO:0032446,GO:0032991,GO:0036211,GO:0042752,GO:0043153,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050896,GO:0065007,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1902494,GO:1990234		ko:K10287					ko00000,ko04121				Mammalia	38EDD@33154,3BCTS@33208,3CUS5@33213,3J4GN@40674,489FA@7711,497Q3@7742,4KPXH@9397,KOG1947@1,KOG1947@2759	NA|NA|NA	S	F-box LRR-repeat protein 21
rna5599_2	9402.XP_006923163.1	4.3e-234	817.8	Chiroptera	FBXL21	GO:0000151,GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009314,GO:0009416,GO:0009605,GO:0009628,GO:0009648,GO:0009649,GO:0009987,GO:0016567,GO:0016740,GO:0019005,GO:0019538,GO:0019787,GO:0031461,GO:0032446,GO:0032991,GO:0036211,GO:0042752,GO:0043153,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050896,GO:0065007,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1902494,GO:1990234		ko:K10287					ko00000,ko04121				Mammalia	38EDD@33154,3BCTS@33208,3CUS5@33213,3J4GN@40674,489FA@7711,497Q3@7742,4KPXH@9397,KOG1947@1,KOG1947@2759	NA|NA|NA	S	F-box LRR-repeat protein 21
rna5600_1	109478.XP_005865656.1	2.5e-237	828.6	Chiroptera	FBXL21	GO:0000151,GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009314,GO:0009416,GO:0009605,GO:0009628,GO:0009648,GO:0009649,GO:0009987,GO:0016567,GO:0016740,GO:0019005,GO:0019538,GO:0019787,GO:0031461,GO:0032446,GO:0032991,GO:0036211,GO:0042752,GO:0043153,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050896,GO:0065007,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1902494,GO:1990234		ko:K10287					ko00000,ko04121				Mammalia	38EDD@33154,3BCTS@33208,3CUS5@33213,3J4GN@40674,489FA@7711,497Q3@7742,4KPXH@9397,KOG1947@1,KOG1947@2759	NA|NA|NA	S	F-box LRR-repeat protein 21
rna5601_1	109478.XP_005865656.1	3.1e-244	852.0	Chiroptera	FBXL21	GO:0000151,GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009314,GO:0009416,GO:0009605,GO:0009628,GO:0009648,GO:0009649,GO:0009987,GO:0016567,GO:0016740,GO:0019005,GO:0019538,GO:0019787,GO:0031461,GO:0032446,GO:0032991,GO:0036211,GO:0042752,GO:0043153,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050896,GO:0065007,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1902494,GO:1990234		ko:K10287					ko00000,ko04121				Mammalia	38EDD@33154,3BCTS@33208,3CUS5@33213,3J4GN@40674,489FA@7711,497Q3@7742,4KPXH@9397,KOG1947@1,KOG1947@2759	NA|NA|NA	S	F-box LRR-repeat protein 21
rna5602_1	29078.XP_008143048.1	3.9e-147	527.7	Chiroptera	GAPDH	GO:0000226,GO:0003674,GO:0003824,GO:0004365,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005856,GO:0006464,GO:0006807,GO:0006915,GO:0006996,GO:0007010,GO:0007017,GO:0008017,GO:0008092,GO:0008150,GO:0008152,GO:0008219,GO:0009987,GO:0012501,GO:0015630,GO:0015631,GO:0016043,GO:0016491,GO:0016620,GO:0016740,GO:0016769,GO:0016903,GO:0017014,GO:0018119,GO:0018193,GO:0018198,GO:0019538,GO:0019904,GO:0031647,GO:0032991,GO:0035605,GO:0035606,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043412,GO:0043891,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050821,GO:0051402,GO:0055114,GO:0065007,GO:0065008,GO:0070997,GO:0071704,GO:0071840,GO:0097452,GO:0097718,GO:0140096,GO:1901564	1.2.1.12	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01061	RC00149	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147				Mammalia	38DPH@33154,3BA6Z@33208,3CRFX@33213,3J1GB@40674,4830I@7711,48V9Y@7742,4KWKG@9397,COG0057@1,KOG0657@2759	NA|NA|NA	G	Glyceraldehyde-3-phosphate dehydrogenase
rna5602_2	9612.ENSCAFP00000043082	1e-06	61.2	Carnivora	GAPDH	GO:0000226,GO:0001817,GO:0001819,GO:0001906,GO:0001907,GO:0002376,GO:0002791,GO:0002793,GO:0003674,GO:0003824,GO:0004365,GO:0004857,GO:0004866,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005737,GO:0005811,GO:0005829,GO:0005856,GO:0005886,GO:0005975,GO:0005996,GO:0006006,GO:0006082,GO:0006090,GO:0006091,GO:0006094,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006417,GO:0006464,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0006915,GO:0006950,GO:0006952,GO:0006955,GO:0006959,GO:0006996,GO:0007010,GO:0007017,GO:0007275,GO:0008017,GO:0008092,GO:0008150,GO:0008152,GO:0008219,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009605,GO:0009607,GO:0009620,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010033,GO:0010466,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0010941,GO:0010942,GO:0010951,GO:0012501,GO:0012505,GO:0015630,GO:0015631,GO:0016020,GO:0016043,GO:0016051,GO:0016052,GO:0016053,GO:0016310,GO:0016491,GO:0016620,GO:0016740,GO:0016769,GO:0016903,GO:0017014,GO:0017144,GO:0017148,GO:0018119,GO:0018130,GO:0018193,GO:0018198,GO:0019222,GO:0019318,GO:0019319,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019538,GO:0019637,GO:0019693,GO:0019730,GO:0019752,GO:0019828,GO:0019899,GO:0019904,GO:0030162,GO:0030234,GO:0030414,GO:0031090,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031341,GO:0031343,GO:0031640,GO:0031647,GO:0031965,GO:0031967,GO:0031975,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0032787,GO:0032879,GO:0032880,GO:0032991,GO:0034097,GO:0034248,GO:0034249,GO:0034341,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0035605,GO:0035606,GO:0035821,GO:0036211,GO:0042221,GO:0042802,GO:0042866,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043086,GO:0043170,GO:0043207,GO:0043209,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043412,GO:0043436,GO:0043891,GO:0043900,GO:0043902,GO:0043903,GO:0044003,GO:0044004,GO:0044068,GO:0044092,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044267,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044364,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0044531,GO:0044532,GO:0044533,GO:0045087,GO:0045861,GO:0046031,GO:0046034,GO:0046364,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048856,GO:0050707,GO:0050708,GO:0050714,GO:0050715,GO:0050789,GO:0050790,GO:0050794,GO:0050821,GO:0050832,GO:0050896,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051171,GO:0051172,GO:0051186,GO:0051188,GO:0051222,GO:0051223,GO:0051239,GO:0051240,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0051402,GO:0051701,GO:0051702,GO:0051704,GO:0051707,GO:0051709,GO:0051712,GO:0051716,GO:0051817,GO:0051818,GO:0051851,GO:0051852,GO:0051873,GO:0051883,GO:0052040,GO:0052042,GO:0052248,GO:0052330,GO:0052433,GO:0052501,GO:0052547,GO:0052548,GO:0055086,GO:0055114,GO:0060255,GO:0060359,GO:0061134,GO:0061135,GO:0061844,GO:0065007,GO:0065008,GO:0065009,GO:0070201,GO:0070887,GO:0070997,GO:0071310,GO:0071345,GO:0071346,GO:0071704,GO:0071840,GO:0071944,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0080090,GO:0090087,GO:0090407,GO:0097452,GO:0097718,GO:0098542,GO:0098772,GO:0140096,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901698,GO:1903530,GO:1903532,GO:1904951,GO:1990904,GO:2000112,GO:2000113	1.2.1.12	ko:K00134,ko:K10705	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01061	RC00149	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147				Mammalia	38DPH@33154,3BA6Z@33208,3CRFX@33213,3EKPC@33554,3J1GB@40674,4830I@7711,48V9Y@7742,COG0057@1,KOG0657@2759	NA|NA|NA	G	Belongs to the glyceraldehyde-3-phosphate dehydrogenase family
rna5602_4	13616.ENSMODP00000040902	2.7e-68	265.8	Mammalia													Mammalia	2EVR6@1,2SXP8@2759,3A3MV@33154,3BRXQ@33208,3D84N@33213,3JHQ3@40674,48FRQ@7711,49DAF@7742	NA|NA|NA		
rna5602_6	28737.XP_006894993.1	2.2e-59	236.1	Mammalia													Mammalia	291T2@1,2R8P7@2759,39HQ7@33154,3CMHW@33208,3E34W@33213,3JIH7@40674,48IT8@7711,49ECS@7742	NA|NA|NA		
rna5603_1	109478.XP_005865692.1	1.1e-66	259.2	Chiroptera	IL9	GO:0001558,GO:0001817,GO:0001819,GO:0003674,GO:0005102,GO:0005125,GO:0005126,GO:0005140,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0006950,GO:0006952,GO:0006954,GO:0007154,GO:0007165,GO:0007166,GO:0008150,GO:0008284,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009987,GO:0010033,GO:0010469,GO:0010556,GO:0010557,GO:0010604,GO:0010646,GO:0019221,GO:0019222,GO:0023051,GO:0023052,GO:0030307,GO:0030545,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032674,GO:0032754,GO:0034097,GO:0038113,GO:0040008,GO:0042035,GO:0042108,GO:0042127,GO:0042221,GO:0044421,GO:0045405,GO:0045407,GO:0045927,GO:0048018,GO:0048518,GO:0048522,GO:0048583,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051171,GO:0051173,GO:0051239,GO:0051240,GO:0051246,GO:0051247,GO:0051716,GO:0060255,GO:0065007,GO:0065009,GO:0070851,GO:0070887,GO:0071104,GO:0071310,GO:0071345,GO:0071355,GO:0080090,GO:0098772		ko:K05432	ko04060,ko04630,ko05310,map04060,map04630,map05310				ko00000,ko00001,ko04052				Mammalia	2FC5T@1,2TDE1@2759,3AKX3@33154,3C0H3@33208,3D78C@33213,3JH0F@40674,48EZQ@7711,49BZK@7742,4KYZV@9397	NA|NA|NA	S	Interleukin-9
rna5604_1	29078.XP_008140302.1	7.1e-161	573.9	Chiroptera	SLC25A48	GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006839,GO:0008150,GO:0016020,GO:0016021,GO:0019866,GO:0022857,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051234,GO:0055085		ko:K15124					ko00000,ko02000	2.A.29			Mammalia	38CXK@33154,3BH0Q@33208,3CRWA@33213,3JD4J@40674,489SV@7711,498I6@7742,4KS8B@9397,KOG0758@1,KOG0758@2759,KOG0760@1,KOG0760@2759	NA|NA|NA	C	Solute carrier family 25 member 48
rna5604_3	246437.XP_006166895.1	8.7e-10	72.0	Euarchontoglires	SLC25A48	GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006839,GO:0008150,GO:0016020,GO:0016021,GO:0019866,GO:0022857,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051234,GO:0055085		ko:K15124					ko00000,ko02000	2.A.29			Mammalia	35927@314146,38CXK@33154,3BH0Q@33208,3CRWA@33213,3JD4J@40674,489SV@7711,498I6@7742,KOG0758@1,KOG0758@2759	NA|NA|NA	C	mitochondrial transport
rna5607_1	27679.XP_003920615.1	7.6e-41	175.3	Primates	CXCL14	GO:0001664,GO:0001906,GO:0002376,GO:0002682,GO:0002684,GO:0002685,GO:0002687,GO:0002688,GO:0002690,GO:0003674,GO:0005102,GO:0005125,GO:0005126,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0006928,GO:0006935,GO:0006955,GO:0006959,GO:0007154,GO:0007165,GO:0007267,GO:0007275,GO:0007423,GO:0008009,GO:0008150,GO:0009605,GO:0009607,GO:0009966,GO:0009987,GO:0010469,GO:0010646,GO:0012505,GO:0016477,GO:0019730,GO:0023051,GO:0023052,GO:0030334,GO:0030335,GO:0030545,GO:0031640,GO:0032101,GO:0032103,GO:0032501,GO:0032502,GO:0032879,GO:0035821,GO:0040011,GO:0040012,GO:0040017,GO:0042221,GO:0042330,GO:0042379,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043583,GO:0044364,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0045595,GO:0045596,GO:0045661,GO:0045662,GO:0048018,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048731,GO:0048839,GO:0048856,GO:0048870,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0050920,GO:0050921,GO:0051093,GO:0051179,GO:0051270,GO:0051272,GO:0051674,GO:0051704,GO:0051707,GO:0051716,GO:0060326,GO:0061844,GO:0065007,GO:0065009,GO:0070887,GO:0098772,GO:0140131,GO:1901623,GO:2000145,GO:2000147,GO:2000401,GO:2000403,GO:2000501,GO:2000503		ko:K10033	ko04060,ko04062,map04060,map04062				ko00000,ko00001,ko04052				Mammalia	2C80S@1,2S4VP@2759,35QDH@314146,3A4P9@33154,3BRK9@33208,3D8EZ@33213,3JH28@40674,48ENZ@7711,49BGS@7742,4MJZV@9443	NA|NA|NA	S	Chemokine (C-X-C motif) ligand 14
rna5608_1	482537.XP_008591470.1	1.5e-100	372.5	Euarchontoglires	NEUROG1	GO:0000003,GO:0000578,GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000987,GO:0000988,GO:0000989,GO:0001012,GO:0001067,GO:0001501,GO:0003002,GO:0003006,GO:0003008,GO:0003012,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003690,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006355,GO:0006357,GO:0006936,GO:0006939,GO:0007088,GO:0007096,GO:0007275,GO:0007346,GO:0007350,GO:0007351,GO:0007354,GO:0007356,GO:0007389,GO:0007399,GO:0007423,GO:0007548,GO:0007586,GO:0007610,GO:0007611,GO:0007638,GO:0008150,GO:0008595,GO:0009605,GO:0009612,GO:0009628,GO:0009653,GO:0009790,GO:0009798,GO:0009880,GO:0009887,GO:0009889,GO:0009891,GO:0009893,GO:0009948,GO:0009952,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010564,GO:0010604,GO:0010628,GO:0010638,GO:0010720,GO:0010996,GO:0014821,GO:0019219,GO:0019222,GO:0021545,GO:0021559,GO:0021562,GO:0021602,GO:0021603,GO:0021648,GO:0021650,GO:0021675,GO:0022008,GO:0022414,GO:0022600,GO:0030154,GO:0030182,GO:0030432,GO:0031223,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031536,GO:0032501,GO:0032502,GO:0032879,GO:0033043,GO:0035112,GO:0035282,GO:0036477,GO:0042471,GO:0042472,GO:0042802,GO:0042803,GO:0043025,GO:0043204,GO:0043565,GO:0043583,GO:0044057,GO:0044058,GO:0044093,GO:0044212,GO:0044297,GO:0044464,GO:0045165,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045787,GO:0045840,GO:0045893,GO:0045931,GO:0045935,GO:0045944,GO:0046877,GO:0046983,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048562,GO:0048568,GO:0048598,GO:0048608,GO:0048634,GO:0048646,GO:0048699,GO:0048705,GO:0048731,GO:0048806,GO:0048839,GO:0048856,GO:0048869,GO:0050767,GO:0050769,GO:0050789,GO:0050793,GO:0050794,GO:0050877,GO:0050878,GO:0050885,GO:0050890,GO:0050896,GO:0050905,GO:0051046,GO:0051048,GO:0051049,GO:0051051,GO:0051090,GO:0051091,GO:0051094,GO:0051128,GO:0051130,GO:0051171,GO:0051173,GO:0051239,GO:0051240,GO:0051241,GO:0051252,GO:0051254,GO:0051726,GO:0051783,GO:0051785,GO:0051960,GO:0051962,GO:0060255,GO:0060284,GO:0060348,GO:0060349,GO:0060457,GO:0061458,GO:0065007,GO:0065008,GO:0065009,GO:0070888,GO:0071625,GO:0071626,GO:0080090,GO:0090068,GO:0090102,GO:0090103,GO:0090257,GO:0090596,GO:0097094,GO:0097159,GO:0097458,GO:0098583,GO:0098598,GO:0140110,GO:1901077,GO:1901078,GO:1901363,GO:1901987,GO:1901989,GO:1901990,GO:1901992,GO:1902680,GO:1903506,GO:1903508,GO:1904888,GO:1905747,GO:1905748,GO:1990837,GO:2000026,GO:2000112,GO:2001141		ko:K09081	ko04550,map04550				ko00000,ko00001,ko03000				Mammalia	35G9F@314146,3A04W@33154,3BPZP@33208,3D6EE@33213,3J7W1@40674,488MC@7711,4996J@7742,KOG3898@1,KOG3898@2759	NA|NA|NA	K	learned vocalization behavior
rna5609_1	109478.XP_005865652.1	1.2e-98	365.9	Chiroptera	TIFAB	GO:0000003,GO:0000578,GO:0001501,GO:0003002,GO:0003006,GO:0003008,GO:0003012,GO:0006936,GO:0006939,GO:0007275,GO:0007350,GO:0007351,GO:0007354,GO:0007356,GO:0007389,GO:0007399,GO:0007423,GO:0007548,GO:0007586,GO:0007610,GO:0007611,GO:0007638,GO:0008150,GO:0008595,GO:0009605,GO:0009612,GO:0009628,GO:0009653,GO:0009790,GO:0009798,GO:0009880,GO:0009887,GO:0009948,GO:0009952,GO:0010996,GO:0014821,GO:0021545,GO:0021559,GO:0021562,GO:0021602,GO:0021603,GO:0021648,GO:0021650,GO:0021675,GO:0022414,GO:0022600,GO:0030432,GO:0031223,GO:0032501,GO:0032502,GO:0032879,GO:0035112,GO:0035282,GO:0042471,GO:0042472,GO:0043583,GO:0044057,GO:0044058,GO:0046877,GO:0048513,GO:0048519,GO:0048562,GO:0048568,GO:0048598,GO:0048608,GO:0048634,GO:0048646,GO:0048705,GO:0048731,GO:0048806,GO:0048839,GO:0048856,GO:0050789,GO:0050793,GO:0050877,GO:0050878,GO:0050885,GO:0050890,GO:0050896,GO:0050905,GO:0051046,GO:0051048,GO:0051049,GO:0051051,GO:0051239,GO:0051241,GO:0060348,GO:0060349,GO:0060457,GO:0061458,GO:0065007,GO:0065008,GO:0071625,GO:0071626,GO:0090102,GO:0090103,GO:0090257,GO:0090596,GO:0097094,GO:0098583,GO:0098598,GO:1901077,GO:1901078,GO:1904888,GO:1905747,GO:1905748,GO:2000026											Mammalia	2B8BR@1,2SPI3@2759,3A7TM@33154,3BTMD@33208,3D5T6@33213,3JD0V@40674,48CFB@7711,498D7@7742,4M1U0@9397	NA|NA|NA	S	TRAF-interacting protein with FHA domain-containing protein B
